32000, 3.051780e-05
31990, 2.861030e-05
31980, 2.861030e-05
31970, 2.717980e-05
31960, 2.861030e-05
31950, 3.433250e-05
31940, 3.290200e-05
31930, 3.242520e-05
31920, 3.623990e-05
31910, 3.433250e-05
31900, 3.528620e-05
31890, 3.099460e-05
31880, 3.194830e-05
31870, 3.099460e-05
31860, 3.194830e-05
31850, 2.717980e-05
31840, 2.765670e-05
31830, 3.099460e-05
31820, 3.004090e-05
31810, 3.290200e-05
31800, 3.528620e-05
31790, 2.765670e-05
31780, 2.813350e-05
31770, 3.051780e-05
31760, 3.242520e-05
31750, 2.908720e-05
31740, 2.813350e-05
31730, 3.147150e-05
31720, 3.147150e-05
31710, 2.861030e-05
31700, 3.004090e-05
31690, 2.717980e-05
31680, 2.956400e-05
31670, 2.622620e-05
31660, 2.384200e-05
31650, 2.288830e-05
31640, 3.051780e-05
31630, 2.908720e-05
31620, 3.147150e-05
31610, 2.956400e-05
31600, 2.527250e-05
31590, 2.622620e-05
31580, 2.717980e-05
31570, 2.908720e-05
31560, 2.908720e-05
31550, 3.194830e-05
31540, 2.861030e-05
31530, 2.861030e-05
31520, 3.480930e-05
31510, 3.051780e-05
31500, 3.099460e-05
31490, 3.004090e-05
31480, 2.765670e-05
31470, 2.622620e-05
31460, 2.956400e-05
31450, 2.908720e-05
31440, 3.385570e-05
31430, 3.290200e-05
31420, 3.147150e-05
31410, 3.004090e-05
31400, 3.099460e-05
31390, 3.194830e-05
31380, 3.480930e-05
31370, 3.385570e-05
31360, 3.433250e-05
31350, 3.290200e-05
31340, 3.290200e-05
31330, 3.099460e-05
31320, 3.099460e-05
31310, 3.147150e-05
31300, 3.433250e-05
31290, 3.337880e-05
31280, 3.194830e-05
31270, 3.290200e-05
31260, 3.290200e-05
31250, 3.433250e-05
31240, 3.290200e-05
31230, 3.004090e-05
31220, 3.051780e-05
31210, 2.956400e-05
31200, 3.051780e-05
31190, 3.337880e-05
31180, 3.147150e-05
31170, 3.194830e-05
31160, 3.290200e-05
31150, 2.956400e-05
31140, 3.004090e-05
31130, 3.147150e-05
31120, 3.290200e-05
31110, 3.194830e-05
31100, 3.147150e-05
31090, 3.051780e-05
31080, 3.290200e-05
31070, 3.290200e-05
31060, 3.433250e-05
31050, 3.290200e-05
31040, 3.337880e-05
31030, 3.194830e-05
31020, 3.194830e-05
31010, 2.956400e-05
31000, 3.099460e-05
30990, 2.908720e-05
30980, 3.147150e-05
30970, 3.194830e-05
30960, 3.623990e-05
30950, 3.147150e-05
30940, 3.004090e-05
30930, 2.670300e-05
30920, 3.099460e-05
30910, 2.765670e-05
30900, 2.622620e-05
30890, 3.290200e-05
30880, 2.717980e-05
30870, 2.574930e-05
30860, 2.622620e-05
30850, 3.004090e-05
30840, 3.099460e-05
30830, 2.765670e-05
30820, 2.622620e-05
30810, 2.861030e-05
30800, 3.194830e-05
30790, 2.861030e-05
30780, 2.861030e-05
30770, 3.099460e-05
30760, 2.956400e-05
30750, 3.099460e-05
30740, 2.765670e-05
30730, 3.194830e-05
30720, 2.956400e-05
30710, 2.813350e-05
30700, 2.813350e-05
30690, 2.956400e-05
30680, 2.908720e-05
30670, 2.622620e-05
30660, 2.384200e-05
30650, 2.861030e-05
30640, 3.099460e-05
30630, 2.765670e-05
30620, 2.717980e-05
30610, 2.479560e-05
30600, 2.765670e-05
30590, 2.861030e-05
30580, 2.956400e-05
30570, 2.622620e-05
30560, 2.098100e-05
30550, 2.241150e-05
30540, 2.431880e-05
30530, 2.670300e-05
30520, 2.765670e-05
30510, 2.670300e-05
30500, 2.431880e-05
30490, 3.194830e-05
30480, 2.527250e-05
30470, 2.098100e-05
30460, 2.336510e-05
30450, 2.527250e-05
30440, 2.527250e-05
30430, 2.288830e-05
30420, 2.431880e-05
30410, 2.527250e-05
30400, 3.099460e-05
30390, 2.956400e-05
30380, 2.765670e-05
30370, 2.479560e-05
30360, 2.527250e-05
30350, 2.765670e-05
30340, 2.527250e-05
30330, 2.241150e-05
30320, 2.193460e-05
30310, 1.955040e-05
30300, 2.384200e-05
30290, 2.431880e-05
30280, 2.288830e-05
30270, 2.145780e-05
