500, 0.000000e+00
490, 0.000000e+00
480, 0.000000e+00
470, 0.000000e+00
460, 0.000000e+00
450, 0.000000e+00
440, 4.768410e-07
430, 0.000000e+00
420, 0.000000e+00
410, 0.000000e+00
400, 0.000000e+00
390, 9.536820e-07
380, 0.000000e+00
370, 0.000000e+00
360, 0.000000e+00
350, 4.768410e-07
340, 4.768410e-07
330, 0.000000e+00
320, 0.000000e+00
310, 0.000000e+00
300, 0.000000e+00
290, 0.000000e+00
280, 0.000000e+00
270, 0.000000e+00
260, 0.000000e+00
250, 0.000000e+00
240, 0.000000e+00
230, 0.000000e+00
220, 0.000000e+00
210, 0.000000e+00
200, 0.000000e+00
190, 0.000000e+00
180, 0.000000e+00
170, 0.000000e+00
160, 4.768410e-07
150, 9.536820e-07
140, 0.000000e+00
130, 0.000000e+00
120, 0.000000e+00
110, 0.000000e+00
100, 4.768410e-07
90, 0.000000e+00
80, 0.000000e+00
70, 4.768410e-07
60, 4.768410e-07
50, 0.000000e+00
40, 4.768410e-07
30, 0.000000e+00
20, 0.000000e+00
10, 0.000000e+00
0, 0.000000e+00
-10, 0.000000e+00
-20, 4.768410e-07
-30, 0.000000e+00
-40, 4.768410e-07
-50, 0.000000e+00
-60, 0.000000e+00
-70, 0.000000e+00
-80, 0.000000e+00
-90, 4.768410e-07
-100, 4.768410e-07
-110, 0.000000e+00
-120, 0.000000e+00
-130, 4.768410e-07
-140, 0.000000e+00
-150, 0.000000e+00
-160, 4.768410e-07
-170, 0.000000e+00
-180, 0.000000e+00
-190, 0.000000e+00
-200, 4.768410e-07
-210, 0.000000e+00
-220, 0.000000e+00
-230, 0.000000e+00
-240, 4.768410e-07
-250, 9.536820e-07
-260, 4.768410e-07
-270, 4.768410e-07
-280, 0.000000e+00
-290, 0.000000e+00
-300, 0.000000e+00
-310, 0.000000e+00
-320, 0.000000e+00
-330, 0.000000e+00
-340, 0.000000e+00
-350, 4.768410e-07
-360, 4.768410e-07
-370, 4.768410e-07
-380, 4.768410e-07
-390, 0.000000e+00
-400, 0.000000e+00
-410, 0.000000e+00
-420, 0.000000e+00
-430, 0.000000e+00
-440, 0.000000e+00
-450, 0.000000e+00
-460, 0.000000e+00
-470, 0.000000e+00
-480, 0.000000e+00
-490, 0.000000e+00
-500, 0.000000e+00
