30000, 5.292920e-05
29990, 5.912800e-05
29980, 6.246610e-05
29970, 6.294300e-05
29960, 7.295660e-05
29950, 7.724810e-05
29940, 8.630800e-05
29930, 9.059950e-05
29920, 1.082430e-04
29910, 1.249320e-04
29900, 1.416220e-04
29890, 1.654630e-04
29880, 1.997960e-04
29870, 2.431880e-04
29860, 2.942100e-04
29850, 3.561990e-04
29840, 4.320160e-04
29830, 5.135570e-04
29820, 5.874670e-04
29810, 6.585160e-04
29800, 6.837880e-04
29790, 6.308590e-04
29780, 4.553810e-04
29770, 1.554500e-04
29760, 2.489110e-04
29750, 6.809270e-04
29740, 9.918290e-04
29730, 1.081950e-03
29720, 9.136240e-04
29710, 5.908050e-04
29700, 2.512950e-04
29690, 5.865120e-05
29680, 1.492510e-04
