30000, 1.499597e-06
29990, 1.506968e-06
29980, 1.460843e-06
29970, 1.468311e-06
29960, 1.467480e-06
29950, 1.527142e-06
29940, 1.502025e-06
29930, 1.487149e-06
29920, 1.517488e-06
29910, 1.489328e-06
29900, 1.500251e-06
29890, 1.518452e-06
29880, 1.478499e-06
29870, 1.447289e-06
29860, 1.489089e-06
29850, 1.476192e-06
29840, 1.509221e-06
29830, 1.548773e-06
29820, 1.503899e-06
29810, 1.462479e-06
29800, 1.496586e-06
29790, 1.531830e-06
29780, 1.484860e-06
29770, 1.496705e-06
